,id,created_at,favorite_count,retweet_count,text,tweet_cleaned,tweet_cleaned_less,VDR_sentiment,VDR_sentiment_2,TB_sentiment,VDR_detailed_sentiment,VDR_detailed_sentiment_2
43,1249755978356019200,Mon Apr 13 17:46:59 +0000 2020,0,0,"Folks, these are 3 things you must focus on during this #COVID19 #pandemic 

QUALITY SLEEP
HEALTHY FOODS 
FREQUENT EXERCISE 
Please!

#ScienceOfFlourishing
#ImmuneHealth #BehavioralScience","folks, things must focus please! science flourishing immune health behavioral science","Folks, these are things you must focus on during this pandemic Please! Science Of Flourishing Immune Health Behavioral Science",{'compound': 0.5848},{'compound': 0.5848},0.0,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347}","{'neg': 0.0, 'neu': 0.78, 'pos': 0.22}"
44,1252688638686760961,Tue Apr 21 20:00:19 +0000 2020,0,0,"Crisis Knowledge Management: Reconfiguring the #BehaviouralScience Community for Rapid Responding in the #Covid19 Crisis.

#CrisisManagement #SocialChange

Read the abstract here: https://t.co/TiC19jXso5 https://t.co/k9kB80d3EQ",knowledge management: reconfiguring behavioural science community rapid responding. management social change read abstract:,Crisis Knowledge Management: Reconfiguring the Behavioural Science Community for Rapid Responding in the Covid Crisis. Crisis Management Social Change Read the abstract here:,{'compound': 0.0},{'compound': -0.9231},0.033,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.381, 'neu': 0.619, 'pos': 0.0}"
45,1255318284951576577,Wed Apr 29 02:09:36 +0000 2020,2,1,The weakness of all the COVID-19 models I've reviewed is they don't account for human behavior. Humans are not robots that always exhibit rational behavior and follow government guidelines. #BehavioralEconomics #COVID19,weakness models reviewed not account human behavior. humans not robots always exhibit rational behavior follow government guidelines. behavioral economics,The weakness of all the D- models I've reviewed is they don't account for human behavior. Humans are not robots that always exhibit rational behavior and follow government guidelines. Behavioral Economics,{'compound': -0.4215},{'compound': -0.4215},0.0,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0}","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0}"
46,1236260732662173696,Sat Mar 07 12:01:41 +0000 2020,29,18,"On the RWBS #coronavirus special, @jimmcmanusph of Herts CC shares his 3 tips for using #behaviouralscience to slow the spread of #COVD-19. Give it a listen for more info: https://t.co/VUqQfCWBEt https://t.co/KHRqmnyemc","special, herts shares tips using behavioural science slow spread. give listen info:","On the coronavirus special, of Herts shares his tips for using behavioural science to slow the spread of D-. Give it listen for more info:",{'compound': 0.5994},{'compound': 0.5994},0.029,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329}","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176}"
47,1238757614747607040,Sat Mar 14 09:23:25 +0000 2020,1,0,What a good way of thinking about behaviour change. https://t.co/HdC1f9Ya0a,good way thinking behaviour change.,What good way of thinking about behaviour change.,{'compound': 0.4404},{'compound': 0.4404},0.7,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42}","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293}"
48,1238908479718465538,Sat Mar 14 19:22:54 +0000 2020,0,90,RT @peterjukes: Forget all behavioural science stuff. Look at the number of people on respirators - that’s the life saving element,forget behavioural science stuff. look number people respirators thats life saving element,Forget all behavioural science stuff. Look at the number of people on respirators thats the life saving element,{'compound': -0.1531},{'compound': -0.1531},0.0,"{'neg': 0.144, 'neu': 0.758, 'pos': 0.098}","{'neg': 0.099, 'neu': 0.833, 'pos': 0.068}"
49,1245742542903283712,Thu Apr 02 15:59:01 +0000 2020,2,2,"""I saw people this weekend shaking hands with each other...I understand, maybe it's just habit. But we've got to stop, folks. We've really got to stop this.” Using anonymous mobility data in tracking behavior change in response to #COVID19. https://t.co/MWUR6hoHuM https://t.co/HoRgYT3pmN","saw people weekend shaking hands ... understand, maybe habit. got stop, folks. really got stop. using anonymous mobility data tracking behavior change response.","saw people this weekend shaking hands with each other... understand, maybe it's just habit. But we've got to stop, folks. We've really got to stop this. Using anonymous mobility data in tracking behavior change in response to D.",{'compound': -0.6249},{'compound': -0.6249},0.2,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0}","{'neg': 0.148, 'neu': 0.852, 'pos': 0.0}"
50,1238335195134058497,Fri Mar 13 05:24:52 +0000 2020,2,1,See the #coronavirus #Covid_19 statement from @AASM_Aus https://t.co/ebBI1Bv0E1,see statement,See the coronavirus Covid statement from,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
51,1238134948332294144,Thu Mar 12 16:09:09 +0000 2020,2,1,Seems that part of what is making the UK government's approach to #coronavirus different to other countries is our reliance on behavioural science (a branch of psychology) rather than public health. I wonder if this is because our healthcare system is different? /1 https://t.co/GowsaVcREb,seems part making government approach different countries reliance behavioural science ( branch psychology confusion rather public health. wonder healthcare system different?,Seems that part of what is making the government's approach to coronavirus different to other countries is our reliance on behavioural science (a branch of psychology) rather than public health. wonder if this is because our healthcare system is different?,{'compound': -0.296},{'compound': 0.0},0.0,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
52,1245890041387397123,Fri Apr 03 01:45:08 +0000 2020,0,0,"Ask leaders to make #BehavioralScience core #education RT @ScalarHumanity: RT @imanchaya1: A few recommendations on how to improve communication and messaging to promote positive behaviors during COVID-19.
#covid19…",ask leaders make behavioral science core education recommendations improve communication messaging promote positive behaviors.,Ask leaders to make Behavioral Science core education few recommendations on how to improve communication and messaging to promote positive behaviors during D-. covid,{'compound': 0.8442},{'compound': 0.8442},0.227,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453}","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302}"
53,1244268400597057536,Sun Mar 29 14:21:18 +0000 2020,0,0,Behaviour change in 2020. #COVID19 #COVID19UG https://t.co/YMlymUBzXi,behaviour change,Behaviour change in,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
54,1253608939779915776,Fri Apr 24 08:57:16 +0000 2020,28,24,"Changing behaviour is key to preventing infection, but the challenge is how to get people on board. We've published guidance to give policymakers and communicators psychological insights to drive change #psychology #lockdown #behaviourchange #Covid19 https://t.co/FIuuPQJsCK https://t.co/CmoGE2PbgR","changing behaviour key preventing infection, challenge get people board. published guidance give policymakers communicators psychological insights drive change psychology lockdown behaviour change","Changing behaviour is key to preventing infection, but the challenge is how to get people on board. We've published guidance to give policymakers and communicators psychological insights to drive change psychology lockdown behaviour change Covid",{'compound': 0.0516},{'compound': 0.1027},0.0,"{'neg': 0.049, 'neu': 0.893, 'pos': 0.058}","{'neg': 0.03, 'neu': 0.93, 'pos': 0.041}"
55,1246177987424288768,Fri Apr 03 20:49:19 +0000 2020,3,0,Thanks for the shout-out! https://t.co/zDUlcrIeu8,thanks shout-out!,Thanks for the shout-out!,{'compound': 0.4926},{'compound': 0.4926},0.25,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761}","{'neg': 0.0, 'neu': 0.484, 'pos': 0.516}"
56,1253634125879222274,Fri Apr 24 10:37:21 +0000 2020,0,0,"https://t.co/BlG9Ujf97n

the 'behavioural science' behind the Govt. policy in the UK is worse that this, by a looooong shot. https://t.co/X0AakAHmG8","'behavioural science ' behind govt. policy worse, looooong shot.","the 'behavioural science' behind the Govt. policy in the is worse that this, by looooong shot.",{'compound': -0.4767},{'compound': -0.4767},-0.4,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0}","{'neg': 0.171, 'neu': 0.829, 'pos': 0.0}"
57,1248019543915544576,Wed Apr 08 22:47:01 +0000 2020,1,1,"On Ep. 24 of the #HumanRisk podcast @JezGroom
&amp; @April_Vellacott of @CowryConsulting talk about their new book #Ripple👉https://t.co/3S1YSyH4X2 &amp; explore some of the #BehaviouralScience dynamics of the #Coronavirus.

Find it wherever you get your 🎧 &amp; 👉https://t.co/jWy9IRcDGm https://t.co/gxg7F2NVUF",ep. human risk podcast; talk new book ripplebackhand index pointing right; explore behavioural science dynamics. find wherever get headphone; backhand index pointing right,On Ep. of the Human Risk podcast &amp; of talk about their new book Ripple &amp; explore some of the Behavioural Science dynamics of the Coronavirus. Find it wherever you get your &amp;,{'compound': 0.0},{'compound': 0.0},0.177,"{'neg': 0.083, 'neu': 0.833, 'pos': 0.083}","{'neg': 0.06, 'neu': 0.881, 'pos': 0.06}"
58,1242718693844570114,Wed Mar 25 07:43:19 +0000 2020,4,2,"Another example where #trust in trustworthy #science, #policy makers and #media is crucial to tackle global challenges such as the #covid19 #coronavirus pandemic. @CassSunstein @LiamDelaneyEcon @mariabaghramian https://t.co/uTyQmaKo5G","another example trust trustworthy science, policy makers media crucial tackle global challenges.","Another example where trust in trustworthy science, policy makers and media is crucial to tackle global challenges such as the covid coronavirus pandemic.",{'compound': 0.802},{'compound': 0.802},0.0,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477}","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291}"
59,1238236419124088833,Thu Mar 12 22:52:22 +0000 2020,0,191,RT @faisalislam: Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far -,mark interviews nudge unit behavioural scientist whose advice driven response far,Mark interviews the nudge unit behavioural scientist whose advice has driven the epidemic response so far,{'compound': 0.0},{'compound': 0.0},0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
60,1235674500965916672,Thu Mar 05 21:12:13 +0000 2020,0,0,"RT bmj_latest: Human behaviour will determine how quickly covid-19 spreads, say SusanMichie DrRichardAmlot and robertjwest What needs to happen to ensure that people have the capability, opportunity and motivation to enact key behaviours #COVID19 #Corona… https://t.co/Hal0lKB8XS","bmj latest: human behaviour determine quickly spreads, say robertjwest needs happen ensure people capability, opportunity motivation enact key behaviours","bmj latest: Human behaviour will determine how quickly covid- spreads, say Susan Michie Dr Richard Amlot and robertjwest What needs to happen to ensure that people have the capability, opportunity and motivation to enact key behaviours Corona",{'compound': 0.7783},{'compound': 0.7783},0.208,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328}","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187}"
61,1241286593924730880,Sat Mar 21 08:52:40 +0000 2020,174,108,"Just ten days ago this was the governments ‘science advisor’

Now we know the idea of herd immunity for #coronavirus was dangerous nonsense

In a democracy we should all, always ask questions. And science should always be interrogated

#SecretScienceIsNotScience https://t.co/wRfPkaCKLL","ten days ago governments science advisor know idea herd immunity dangerous nonsense democracy, always ask questions. science always interrogated secret science not science","Just ten days ago this was the governments science advisor Now we know the idea of herd immunity for coronavirus was dangerous nonsense In democracy we should all, always ask questions. And science should always be interrogated Secret Science Is Not Science",{'compound': -0.8126},{'compound': -0.8126},-0.333,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0}","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0}"
62,1242385289106112512,Tue Mar 24 09:38:29 +0000 2020,6,6,Similar situation to one of my children &amp; many of their friends - they can’t stay at home as they need what work &amp; ££ with they can get - Govt has to sort this if they are serious about saving lives #COVID19 https://t.co/eGU7VQFDVO,similar situation one children; many friends cant stay home need work; get govt sort serious saving lives,Similar situation to one of my children &amp; many of their friends they cant stay at home as they need what work &amp; with they can get Govt has to sort this if they are serious about saving lives,{'compound': 0.4215},{'compound': 0.4215},0.056,"{'neg': 0.067, 'neu': 0.773, 'pos': 0.16}","{'neg': 0.031, 'neu': 0.894, 'pos': 0.075}"
63,1247879180836093958,Wed Apr 08 13:29:15 +0000 2020,1,0,Love this visualization. It has a lot of ideas packed in it https://t.co/bvzjffJ5kh,love visualization. lot ideas packed,Love this visualization. It has lot of ideas packed in it,{'compound': 0.6369},{'compound': 0.6369},0.5,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512}","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296}"
64,1250969383226269697,Fri Apr 17 02:08:37 +0000 2020,1,0,We’ve been trying to get people to wash their hands for years. The message is finally getting through. https://t.co/NfMK6lnG8G,weve trying get people wash hands years. message finally getting.,Weve been trying to get people to wash their hands for years. The message is finally getting through.,{'compound': 0.0},{'compound': 0.0},0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0}"
65,1245110686801371136,Tue Mar 31 22:08:15 +0000 2020,0,0,"""Change in behavior"" to slow the spread of #coronavirus askes Dr. Birx. The most difficult tasks for humans, behavior change for their own good.  
#PhysicalDistancing 
#masksforall 
#DoGood","change behavior '' slow spread askes dr. birx. difficult tasks humans, behavior change good. physical distancing masksforall good","Change in behavior"" to slow the spread of coronavirus askes Dr. Birx. The most difficult tasks for humans, behavior change for their own good. Physical Distancing masksforall Do Good",{'compound': 0.5106},{'compound': 0.4601},0.12,"{'neg': 0.107, 'neu': 0.644, 'pos': 0.249}","{'neg': 0.081, 'neu': 0.752, 'pos': 0.168}"
66,1246915800847564803,Sun Apr 05 21:41:08 +0000 2020,0,0,"If #coronavirus were a plague of killer bees, none of these fools would be risking this behavior. However, they may well have prominent stupidity and selfishness genes making them genetically predisposed to herd immunity behaviour. https://t.co/yfw3syesnt","plague killer bees, none fools would risking behavior. however, well prominent stupidity selfishness genes making genetically predisposed herd immunity behaviour.","If coronavirus were plague of killer bees, none of these fools would be risking this behavior. However, they may well have prominent stupidity and selfishness genes making them genetically predisposed to herd immunity behaviour.",{'compound': -0.4423},{'compound': -0.7329},-0.05,"{'neg': 0.31, 'neu': 0.408, 'pos': 0.282}","{'neg': 0.264, 'neu': 0.584, 'pos': 0.152}"
