,Unnamed: 0,created_at,hashtags,favorite_count,id,reweet_id,retweet_screen_name,lang,place,possibly_sensitive,retweet_count,text,user_screen_name,user_followers_count,user_location,user_name,user_screen_name.1,user_time_zone,text_cl,subkeywords,relevant_subkwords
67,274,Tue May 12 10:35:27 +0000 2020,,4,1260156630420856833,,,en,,False,5,"Nudge scientist, David Halpern, advised government to use carrot of herd immunity to justify its failure to protect. 😡😡😡

@IntelligentMum @JessicaCheshi15 @_almond_tree @TownPunnetts @Viruswatch2020 @nytimes @RobinMa46884829 @TheITGirlbytes @carolecadwalla @fascinatorfun https://t.co/fIEzLOrM8Q",Quamasparagi,1120,"London, England",#ToryCorruption 😡😡😡😡😡😡😡 🍥,Quamasparagi,,"nudge scientist, david halpern, advised government to use carrot of herd immunity to justify its failure to protect. 😡😡😡

@intelligentmum @jessicacheshi15 @_almond_tree @townpunnetts @viruswatch2020 @nytimes @robinma46884829 @theitgirlbytes @carolecadwalla @fascinatorfun https://t.co/fiezlorm8q","['halpern', 'nudge', 'herd immunity']","['halpern', 'nudge', 'herd immunity']"
68,277,Sat Apr 04 06:52:45 +0000 2020,COVID19,0,1246329847472848897,1.246161621736665e+18,bgibson49,en,,,1,RT @bgibson49: These were honestly so good. Please check out these talks if you're interested in the behavioural science around #COVID19,ADMakdani,234,"Liverpool, England",Adarsh D Makdani,ADMakdani,,rt @bgibson49: these were honestly so good. please check out these talks if you're interested in the behavioural science around #covid19,"['behavioural science', 'covid']",['behavioural science']
71,291,Sat Mar 14 19:31:33 +0000 2020,,0,1238910656704851971,1.238905604917334e+18,peterjukes,en,,,87,RT @peterjukes: Forget all behavioural science stuff. Look at the number of people on respirators - that’s the life saving element,HackettTom,3229,West Yorkshire/Andalucia,Extranjero #FBPE #RejoinEU 🇪🇺🇬🇧🇪🇸,HackettTom,,rt @peterjukes: forget all behavioural science stuff. look at the number of people on respirators - that’s the life saving element,['behavioural science'],['behavioural science']
72,296,Thu Apr 02 09:04:35 +0000 2020,COVID19,1,1245638248593903616,,,en,,False,1,"Policy thinkers @ManMetUni identify key policy issues triggered by #COVID19 &amp; propose practical solutions on welfare, behaviour change, education, social care, crime &amp; sport @PolicyUpen @UKParl_Research @theRSAorg  @TLAP1 @EducEndowFoundn @russwebt  @govresearchers @resfoundation https://t.co/L8ajCLDkC3",MMUPolicyEval,1560,Manchester Metropolitan Uni,Policy Evaluation & Research Unit,MMUPolicyEval,,"policy thinkers @manmetuni identify key policy issues triggered by #covid19 &amp; propose practical solutions on welfare, behaviour change, education, social care, crime &amp; sport @policyupen @ukparl_research @thersaorg  @tlap1 @educendowfoundn @russwebt  @govresearchers @resfoundation https://t.co/l8ajcldkc3","['behaviour change', 'covid']",['behaviour change']
73,300,Tue Mar 10 16:33:24 +0000 2020,behaviourchange COVID19,10,1237416274885566465,,,en,,False,5,Another useful #behaviourchange resource for reducing spread of #COVID19: demonstration of effective handwashing technique using blue paint! 🖐️ https://t.co/sBV7pTyPeZ,ElaineCmrn,1210,"University of Stirling, UK",Dr Elaine Cameron,ElaineCmrn,,another useful #behaviourchange resource for reducing spread of #covid19: demonstration of effective handwashing technique using blue paint! 🖐️ https://t.co/sbv7ptypez,"['behaviourchange', 'covid']",['behaviourchange']
76,311,Mon May 04 13:23:25 +0000 2020,,0,1257299797817597953,,,en,"Makurdi, Nigeria",False,0,"Taking responsibility is a commitment to own your life, to self-leadership, growth, and freedom. How Psychologist and Psychological theories have shaped the world you live👇 https://t.co/Yu8mDNBWCd",onahcaleb1,1279,Africa,Caleb Onah,onahcaleb1,,"taking responsibility is a commitment to own your life, to self-leadership, growth, and freedom. how psychologist and psychological theories have shaped the world you live👇 https://t.co/yu8mdnbwcd",['psychologist'],['psychologist']
78,317,Sun May 10 10:29:36 +0000 2020,COVID19,72,1259430382098960385,,,en,,False,20,"Behavioural economist, Dr Sheheryar Banuri says it's ""critical"" for the prime minister to set out a timetable of the easing of lockdown restrictions so people don't flout the rules. 

Get the latest on #COVID19: https://t.co/OKCTo8KGQP https://t.co/2IY4Q5570V",SkyNews,6463558,"London, UK",SkyNews,SkyNews,,"behavioural economist, dr sheheryar banuri says it's ""critical"" for the prime minister to set out a timetable of the easing of lockdown restrictions so people don't flout the rules. 

get the latest on #covid19: https://t.co/okcto8kgqp https://t.co/2iy4q5570v","['behavioural economist', 'covid']",['behavioural economist']
79,319,Thu Mar 26 10:57:37 +0000 2020,coronavirus,1,1243129978566385664,,,en,,False,0,"David Halpern is a fraudulent pseudish snake-oil salesman who has already caused the deaths of many people thanks to his shit advice. If one thing emerges, I fervently hope, from the #coronavirus it's that cunts like him are fired into the sun... https://t.co/NBlMtFd8wM",MuftiOfMunchies,187,In your mind.,The Grand Mufti Of Munchies,MuftiOfMunchies,,"david halpern is a fraudulent pseudish snake-oil salesman who has already caused the deaths of many people thanks to his shit advice. if one thing emerges, i fervently hope, from the #coronavirus it's that cunts like him are fired into the sun... https://t.co/nblmtfd8wm","['halpern', 'corona']",['halpern']
80,324,Wed Apr 29 08:51:34 +0000 2020,COVID19 SlowtheSpread coronavirus,1,1255419443653627905,,,en,,False,0,"@byrawpixel have used a new behavioural science study by @HKStrategies &amp; their creativity to develop a series of #COVID19 resources to help everyone effectively convey key messages &amp; #SlowtheSpread. Get those and 10,000+ free #coronavirus images at https://t.co/5wlIivZRSN https://t.co/GzdmG6AIQr",kwanloy2,3,,kwanloy,kwanloy2,,"@byrawpixel have used a new behavioural science study by @hkstrategies &amp; their creativity to develop a series of #covid19 resources to help everyone effectively convey key messages &amp; #slowthespread. get those and 10,000+ free #coronavirus images at https://t.co/5wliivzrsn https://t.co/gzdmg6aiqr","['behavioural science', 'corona', 'covid']",['behavioural science']
81,329,Tue Mar 31 11:37:41 +0000 2020,solidarityfund creatives content behaviourchange covid19 StayAtHome SocialDistancing,0,1244951999407362049,,,en,,False,0,#solidarityfund must also reach those #creatives producing #content on #behaviourchange #covid19 #StayAtHome #SocialDistancing https://t.co/NGTi0yzAUv,FIRDOZ,1284,"South Africa, Nigeria",FIRDOZE BULBULIA #StrongerTogether,FIRDOZ,,#solidarityfund must also reach those #creatives producing #content on #behaviourchange #covid19 #stayathome #socialdistancing https://t.co/ngti0yzauv,"['behaviourchange', 'covid']",['behaviourchange']
83,341,Mon Jun 01 13:34:38 +0000 2020,COVID19,0,1267449478543405059,,,en,,False,0,"The awareness campaign should focus on ensuring behaviour change of the people regarding #COVID19. Minister Asad Umar said the main aim of the govt is to safeguard the people from the pandemic.

Large orange diamond#Follow_Social_Distancing

Large orange diamond#StayHomeStaySafe https://t.co/LShYIZnrg4",IkInformation,664,"Islamabad, Pakistan",Ik Information🌍,IkInformation,,"the awareness campaign should focus on ensuring behaviour change of the people regarding #covid19. minister asad umar said the main aim of the govt is to safeguard the people from the pandemic.

large orange diamond#follow_social_distancing

large orange diamond#stayhomestaysafe https://t.co/lshyiznrg4","['behaviour change', 'pandemic', 'covid']",['behaviour change']
85,356,Tue Mar 31 07:24:13 +0000 2020,behaviourchange psychology covid19 covid_19australia socialnorming,0,1244888212394242048,,,en,,False,0,"Some good advice for our PM &gt;&gt; Stay positive, Scott Morrison: when you berate people for bad behaviour, they do it more https://t.co/3HHZPl5Dm4 via @ConversationEDU #behaviourchange #psychology #covid19 #covid_19australia #socialnorming",djrsee,348,"Sydney, Australia",Ryan Collins,djrsee,,"some good advice for our pm &gt;&gt; stay positive, scott morrison: when you berate people for bad behaviour, they do it more https://t.co/3hhzpl5dm4 via @conversationedu #behaviourchange #psychology #covid19 #covid_19australia #socialnorming","['behaviourchange', 'psychology', 'covid']","['behaviourchange', 'psychology']"
86,357,Mon Apr 27 12:25:12 +0000 2020,BehaviouralEconomics Nudge Covid19,0,1254748431698014208,,,en,,False,0,"https://t.co/ENm7slctup ""common critique of #BehaviouralEconomics: some...have..tendency to overclaim &amp;overgeneralise""""Halpern was briefing on what essentially looks like his opinion as if..were science"" [Sage allegedly independent yet 2 govt advisers involved 😠] #Nudge #Covid19",thinkitsayit,540,UK,thinkitsayit,thinkitsayit,,"https://t.co/enm7slctup ""common critique of #behaviouraleconomics: some...have..tendency to overclaim &amp;overgeneralise""""halpern was briefing on what essentially looks like his opinion as if..were science"" [sage allegedly independent yet 2 govt advisers involved 😠] #nudge #covid19","['halpern', 'behaviouraleconomics', 'nudge', 'covid']","['halpern', 'behaviouraleconomics', 'nudge']"
87,362,Tue Mar 31 11:25:52 +0000 2020,,4,1244949026891431936,,,en,,False,4,Perhaps we never needed social behaviour change communication for the most poor or vulnerable https://t.co/9j3BQN5xwX,yantaro33,135,,Yantaro33,yantaro33,,perhaps we never needed social behaviour change communication for the most poor or vulnerable https://t.co/9j3bqn5xwx,['behaviour change'],['behaviour change']
88,363,Sat Mar 14 05:42:08 +0000 2020,,0,1238701930148487168,,,en,,False,0,"@nic__carter We don't even need to read it - private sector, football, care homes, airlines, GPs et al have all taken their own decisions to save UK lives

ignoring the NUDGING attempts by the UK govt. as advised by 🔽 private company - Behavioural 'science' 'experts'

https://t.co/o0uBIrC2Ib",philosophy_the,1593,Scotland,Dr McCall - Practical Philosopher @Alliance4Unity,philosophy_the,,"@nic__carter we don't even need to read it - private sector, football, care homes, airlines, gps et al have all taken their own decisions to save uk lives

ignoring the nudging attempts by the uk govt. as advised by 🔽 private company - behavioural 'science' 'experts'

https://t.co/o0ubirc2ib",['nudging'],['nudging']
90,370,Sun Mar 22 09:04:33 +0000 2020,coronavirus CBA,0,1241651970374541313,,,en,,,0,"Once the current #coronavirus episode is over, I'd like an expert on #CBA such as @CassSunstein to give us a ""post-mortem"" of our (re)actions.
Was it worth it?",realMartinLukas,99,Germany,Martin Lukas,realMartinLukas,,"once the current #coronavirus episode is over, i'd like an expert on #cba such as @casssunstein to give us a ""post-mortem"" of our (re)actions.
was it worth it?","['sunstein', 'corona']",['sunstein']
91,375,Thu Apr 09 20:14:01 +0000 2020,coronavirus,0,1248343430679252992,,,en,,,0,Behavioural science dunking on all the haters. #coronavirus,Lancaster67,360,Canada,Little (Antifascist) General,Lancaster67,,behavioural science dunking on all the haters. #coronavirus,"['behavioural science', 'corona']",['behavioural science']
94,383,Wed Apr 15 15:26:49 +0000 2020,coronavirus,0,1250445481223663616,,,en,,False,0,"@ABC Tell people to quit smoking.
Stop using abstract academic language and educate behaviour change.
Smokers 14x more likely to die of #coronavirus
Ask governments to tax and regulate tobacco for improved lung health.
Your messaging is heard as uncertainty rather than probability.. https://t.co/Ia3qN2s1hv",bprophetable,3208,active locally globally,💧Bprophetable ⧖,bprophetable,,"@abc tell people to quit smoking.
stop using abstract academic language and educate behaviour change.
smokers 14x more likely to die of #coronavirus
ask governments to tax and regulate tobacco for improved lung health.
your messaging is heard as uncertainty rather than probability.. https://t.co/ia3qn2s1hv","['behaviour change', 'corona']",['behaviour change']
95,384,Sat Mar 07 07:31:05 +0000 2020,changebehaviour coronavirus,3,1236192631492947968,,,en,,False,1,“Make hand washing easy and build it into everyday routine” @SusanMichie talking about one strategy to #changebehaviour and help reduce the spread of #coronavirus https://t.co/D5igM5N3DC,shareen_ali87,282,"Wales, United Kingdom",Shareen Ali,shareen_ali87,,“make hand washing easy and build it into everyday routine” @susanmichie talking about one strategy to #changebehaviour and help reduce the spread of #coronavirus https://t.co/d5igm5n3dc,"['michie', 'corona']",['michie']
99,394,Mon Mar 23 07:43:08 +0000 2020,BorisIsNegligent StayHomeSaveLives COVID19,18,1241993871493599241,,,en,,,4,@nicktolhurst @bbclaurak They are only pretending it is ditched. Any behavioural scientist can work out that schools closed + people off work + sunshine = large groups socialising outdoors. “Advice” is not enough! They WANT to increase infections. #BorisIsNegligent #StayHomeSaveLives #COVID19,KLMhatesBrexit,2249,Bath,Katrina M #FBPE 🇬🇧🇩🇪🇪🇺,KLMhatesBrexit,,@nicktolhurst @bbclaurak they are only pretending it is ditched. any behavioural scientist can work out that schools closed + people off work + sunshine = large groups socialising outdoors. “advice” is not enough! they want to increase infections. #borisisnegligent #stayhomesavelives #covid19,"['behavioural scientist', 'covid']",['behavioural scientist']
100,396,Sun Mar 22 11:54:06 +0000 2020,behaviouralscience coronavirus panicbuying,5,1241694639083663361,,,en,,,0,Question for  ##behaviouralscience: how come people panic buy toilet paper (which indicates they are scared &amp; see #coronavirus as a serious threat) but struggle to keep 2m distance? How can we change the risk perception so that they stop #panicbuying but keep their distance?,EstherdeWeger,298,,Esther de Weger,EstherdeWeger,,question for  ##behaviouralscience: how come people panic buy toilet paper (which indicates they are scared &amp; see #coronavirus as a serious threat) but struggle to keep 2m distance? how can we change the risk perception so that they stop #panicbuying but keep their distance?,"['behaviouralscience', 'corona']",['behaviouralscience']
